ID,Origin,Description,Parameter,Data Type,Polling Interval,Retention Time,Status,Thresholds,Template,Related Object
1711,NetXMS Agent,Agent communications: accept errors,Agent.AcceptErrors,Counter 32-bit,default,default,Active,,Templates/System/NetXMS Agent/Communications,
1710,NetXMS Agent,Agent communications: accepted connections,Agent.AcceptedConnections,Counter 32-bit,default,default,Active,,Templates/System/NetXMS Agent/Communications,
1712,NetXMS Agent,Agent communications: active connections,Agent.ActiveConnections,Unsigned Integer,default,default,Active,,Templates/System/NetXMS Agent/Communications,
1713,NetXMS Agent,Agent communications: authentication failures,Agent.AuthenticationFailures,Counter 32-bit,default,default,Active,,Templates/System/NetXMS Agent/Communications,
1720,NetXMS Agent,Agent communications: events generated per minute,Agent.GeneratedTraps,Counter 64-bit,default,default,Active,,Templates/System/NetXMS Agent/Communications,
1719,NetXMS Agent,Agent communications: events generated total,Agent.GeneratedTraps,Counter 64-bit,default,default,Active,,Templates/System/NetXMS Agent/Communications,
1723,NetXMS Agent,Agent communications: events sent per minute,Agent.SentTraps,Counter 64-bit,default,default,Active,,Templates/System/NetXMS Agent/Communications,
1714,NetXMS Agent,Agent communications: failed requests,Agent.FailedRequests,Counter 32-bit,default,default,Active,,Templates/System/NetXMS Agent/Communications,
1721,NetXMS Agent,Agent communications: last event time,Agent.LastTrapTime,Unsigned Integer 64-bit,default,default,Active,,Templates/System/NetXMS Agent/Communications,
1715,NetXMS Agent,Agent communications: processed requests,Agent.ProcessedRequests,Counter 32-bit,default,default,Active,,Templates/System/NetXMS Agent/Communications,
1716,NetXMS Agent,Agent communications: rejected connections,Agent.RejectedConnections,Counter 32-bit,default,default,Active,,Templates/System/NetXMS Agent/Communications,
1717,NetXMS Agent,Agent communications: timed out requests,Agent.TimedOutRequests,Counter 32-bit,default,default,Active,,Templates/System/NetXMS Agent/Communications,
1722,NetXMS Agent,Agent communications: total events sent,Agent.SentTraps,Counter 64-bit,default,default,Active,,Templates/System/NetXMS Agent/Communications,
1718,NetXMS Agent,Agent communications: unsupported requests,Agent.UnsupportedRequests,Counter 32-bit,default,default,Active,,Templates/System/NetXMS Agent/Communications,
1729,NetXMS Agent,Agent local database: data sender queue size,Agent.DataCollectorQueueSize,Unsigned Integer,default,default,Active,,Templates/System/NetXMS Agent/Local database,
1731,NetXMS Agent,Agent local database: data sender queue size per minute,Agent.DataCollectorQueueSize,Unsigned Integer,default,default,Active,,Templates/System/NetXMS Agent/Local database,
1724,NetXMS Agent,Agent local database: failed queries,Agent.LocalDatabase.FailedQueries,Counter 64-bit,default,default,Active,,Templates/System/NetXMS Agent/Local database,
1725,NetXMS Agent,Agent local database: long running queries,Agent.LocalDatabase.LongRunningQueries,Counter 64-bit,default,default,Active,,Templates/System/NetXMS Agent/Local database,
1727,NetXMS Agent,Agent local database: status,Agent.LocalDatabase.Status,Unsigned Integer,default,default,Active,,Templates/System/NetXMS Agent/Local database,
1730,NetXMS Agent,Agent local database: total hosts,sqlite-hosts,Integer,default,default,Not supported,,Templates/System/NetXMS Agent/Local database,
1726,NetXMS Agent,Agent local database: total queries,Agent.LocalDatabase.TotalQueries,Counter 64-bit,default,default,Active,,Templates/System/NetXMS Agent/Local database,
1728,NetXMS Agent,Agent local database: total queries per minute,Agent.LocalDatabase.TotalQueries,Counter 64-bit,default,default,Active,,Templates/System/NetXMS Agent/Local database,
1776,NetXMS Agent,Agent thread pool COMM: current load,Agent.ThreadPool.Load(COMM),Unsigned Integer,default,default,Active,,testhost2,
1779,NetXMS Agent,Agent thread pool COMM: current size,Agent.ThreadPool.CurrSize(COMM),Unsigned Integer,default,default,Active,,testhost2,
1782,NetXMS Agent,Agent thread pool COMM: normalized load average (1 minute),"Agent.ThreadPool.LoadAverage(COMM,1)",Float,default,default,Active,,testhost2,
1785,NetXMS Agent,Agent thread pool COMM: usage,Agent.ThreadPool.Usage(COMM),Unsigned Integer,default,default,Active,,testhost2,
1777,NetXMS Agent,Agent thread pool DATACOLL: current load,Agent.ThreadPool.Load(DATACOLL),Unsigned Integer,default,default,Active,,testhost2,
1780,NetXMS Agent,Agent thread pool DATACOLL: current size,Agent.ThreadPool.CurrSize(DATACOLL),Unsigned Integer,default,default,Active,,testhost2,
1783,NetXMS Agent,Agent thread pool DATACOLL: normalized load average (1 minute),"Agent.ThreadPool.LoadAverage(DATACOLL,1)",Float,default,default,Active,,testhost2,
1786,NetXMS Agent,Agent thread pool DATACOLL: usage,Agent.ThreadPool.Usage(DATACOLL),Unsigned Integer,default,default,Active,,testhost2,
1775,NetXMS Agent,Agent thread pool PROCEXEC: current load,Agent.ThreadPool.Load(PROCEXEC),Unsigned Integer,default,default,Active,,testhost2,
1778,NetXMS Agent,Agent thread pool PROCEXEC: current size,Agent.ThreadPool.CurrSize(PROCEXEC),Unsigned Integer,default,default,Active,,testhost2,
1781,NetXMS Agent,Agent thread pool PROCEXEC: normalized load average (1 minute),"Agent.ThreadPool.LoadAverage(PROCEXEC,1)",Float,default,default,Active,,testhost2,
1784,NetXMS Agent,Agent thread pool PROCEXEC: usage,Agent.ThreadPool.Usage(PROCEXEC),Unsigned Integer,default,default,Active,,testhost2,
1732,NetXMS Agent,Agent thread pool {instance}: current load,Agent.ThreadPool.Load({instance}),Unsigned Integer,default,default,Active,,Templates/System/NetXMS Agent/Thread pools,
1733,NetXMS Agent,Agent thread pool {instance}: current size,Agent.ThreadPool.CurrSize({instance}),Unsigned Integer,default,default,Active,,Templates/System/NetXMS Agent/Thread pools,
1734,NetXMS Agent,Agent thread pool {instance}: normalized load average (1 minute),"Agent.ThreadPool.LoadAverage({instance},1)",Float,default,default,Active,,Templates/System/NetXMS Agent/Thread pools,
1735,NetXMS Agent,Agent thread pool {instance}: usage,Agent.ThreadPool.Usage({instance}),Unsigned Integer,default,default,Active,,Templates/System/NetXMS Agent/Thread pools,
651,NetXMS Agent,CPU: load average (1 minute),System.CPU.LoadAvg,Float,default,default,Active,,Templates/Operating Systems/Generic UNIX,
653,NetXMS Agent,CPU: load average (15 minutes),System.CPU.LoadAvg15,Float,default,default,Active,,Templates/Operating Systems/Generic UNIX,
645,NetXMS Agent,CPU: load average (5 minutes),System.CPU.LoadAvg5,Float,default,default,Active,,Templates/Operating Systems/Generic UNIX,
648,NetXMS Agent,CPU: usage,System.CPU.Usage,Float,default,default,Active,last(2) > 90,Templates/Operating Systems/Generic UNIX,
660,NetXMS Agent,CPU: usage (I/O wait),System.CPU.Usage.IoWait,Float,default,default,Active,last(3) > 50,Templates/Operating Systems/Linux,
659,NetXMS Agent,CPU: usage (interrupts),System.CPU.Usage.Irq,Float,default,default,Active,,Templates/Operating Systems/Linux,
657,NetXMS Agent,CPU: usage (system),System.CPU.Usage.System,Float,default,default,Active,,Templates/Operating Systems/Linux,
656,NetXMS Agent,CPU: usage (user),System.CPU.Usage.User,Float,default,default,Active,,Templates/Operating Systems/Linux,
3231,NetXMS Agent,Enduro/X client 1/NXAGENT/-/1 state,EnduroX.Client.State('1/NXAGENT/-/1'),String,default,default,Active,error(1) != 1,testhost2,
3281,NetXMS Agent,Enduro/X client 1/TXUPLD/1/1 state,EnduroX.Client.State('1/TXUPLD/1/1'),String,default,default,Active,error(1) != 1,testhost2,
3272,NetXMS Agent,Enduro/X client 1/TXUPLD/10/1 state,EnduroX.Client.State('1/TXUPLD/10/1'),String,default,default,Active,error(1) != 1,testhost2,
3271,NetXMS Agent,Enduro/X client 1/TXUPLD/11/1 state,EnduroX.Client.State('1/TXUPLD/11/1'),String,default,default,Active,error(1) != 1,testhost2,
3270,NetXMS Agent,Enduro/X client 1/TXUPLD/12/1 state,EnduroX.Client.State('1/TXUPLD/12/1'),String,default,default,Active,error(1) != 1,testhost2,
3269,NetXMS Agent,Enduro/X client 1/TXUPLD/13/1 state,EnduroX.Client.State('1/TXUPLD/13/1'),String,default,default,Active,error(1) != 1,testhost2,
3268,NetXMS Agent,Enduro/X client 1/TXUPLD/14/1 state,EnduroX.Client.State('1/TXUPLD/14/1'),String,default,default,Active,error(1) != 1,testhost2,
3267,NetXMS Agent,Enduro/X client 1/TXUPLD/15/1 state,EnduroX.Client.State('1/TXUPLD/15/1'),String,default,default,Active,error(1) != 1,testhost2,
3266,NetXMS Agent,Enduro/X client 1/TXUPLD/16/1 state,EnduroX.Client.State('1/TXUPLD/16/1'),String,default,default,Active,error(1) != 1,testhost2,
3265,NetXMS Agent,Enduro/X client 1/TXUPLD/17/1 state,EnduroX.Client.State('1/TXUPLD/17/1'),String,default,default,Active,error(1) != 1,testhost2,
3264,NetXMS Agent,Enduro/X client 1/TXUPLD/18/1 state,EnduroX.Client.State('1/TXUPLD/18/1'),String,default,default,Active,error(1) != 1,testhost2,
3263,NetXMS Agent,Enduro/X client 1/TXUPLD/19/1 state,EnduroX.Client.State('1/TXUPLD/19/1'),String,default,default,Active,error(1) != 1,testhost2,
3280,NetXMS Agent,Enduro/X client 1/TXUPLD/2/1 state,EnduroX.Client.State('1/TXUPLD/2/1'),String,default,default,Active,error(1) != 1,testhost2,
3262,NetXMS Agent,Enduro/X client 1/TXUPLD/20/1 state,EnduroX.Client.State('1/TXUPLD/20/1'),String,default,default,Active,error(1) != 1,testhost2,
3261,NetXMS Agent,Enduro/X client 1/TXUPLD/21/1 state,EnduroX.Client.State('1/TXUPLD/21/1'),String,default,default,Active,error(1) != 1,testhost2,
3260,NetXMS Agent,Enduro/X client 1/TXUPLD/22/1 state,EnduroX.Client.State('1/TXUPLD/22/1'),String,default,default,Active,error(1) != 1,testhost2,
3259,NetXMS Agent,Enduro/X client 1/TXUPLD/23/1 state,EnduroX.Client.State('1/TXUPLD/23/1'),String,default,default,Active,error(1) != 1,testhost2,
3258,NetXMS Agent,Enduro/X client 1/TXUPLD/24/1 state,EnduroX.Client.State('1/TXUPLD/24/1'),String,default,default,Active,error(1) != 1,testhost2,
3257,NetXMS Agent,Enduro/X client 1/TXUPLD/25/1 state,EnduroX.Client.State('1/TXUPLD/25/1'),String,default,default,Active,error(1) != 1,testhost2,
3256,NetXMS Agent,Enduro/X client 1/TXUPLD/26/1 state,EnduroX.Client.State('1/TXUPLD/26/1'),String,default,default,Active,error(1) != 1,testhost2,
3255,NetXMS Agent,Enduro/X client 1/TXUPLD/27/1 state,EnduroX.Client.State('1/TXUPLD/27/1'),String,default,default,Active,error(1) != 1,testhost2,
3254,NetXMS Agent,Enduro/X client 1/TXUPLD/28/1 state,EnduroX.Client.State('1/TXUPLD/28/1'),String,default,default,Active,error(1) != 1,testhost2,
3253,NetXMS Agent,Enduro/X client 1/TXUPLD/29/1 state,EnduroX.Client.State('1/TXUPLD/29/1'),String,default,default,Active,error(1) != 1,testhost2,
3279,NetXMS Agent,Enduro/X client 1/TXUPLD/3/1 state,EnduroX.Client.State('1/TXUPLD/3/1'),String,default,default,Active,error(1) != 1,testhost2,
3252,NetXMS Agent,Enduro/X client 1/TXUPLD/30/1 state,EnduroX.Client.State('1/TXUPLD/30/1'),String,default,default,Active,error(1) != 1,testhost2,
3251,NetXMS Agent,Enduro/X client 1/TXUPLD/31/1 state,EnduroX.Client.State('1/TXUPLD/31/1'),String,default,default,Active,error(1) != 1,testhost2,
3250,NetXMS Agent,Enduro/X client 1/TXUPLD/32/1 state,EnduroX.Client.State('1/TXUPLD/32/1'),String,default,default,Active,error(1) != 1,testhost2,
3249,NetXMS Agent,Enduro/X client 1/TXUPLD/33/1 state,EnduroX.Client.State('1/TXUPLD/33/1'),String,default,default,Active,error(1) != 1,testhost2,
3248,NetXMS Agent,Enduro/X client 1/TXUPLD/34/1 state,EnduroX.Client.State('1/TXUPLD/34/1'),String,default,default,Active,error(1) != 1,testhost2,
3247,NetXMS Agent,Enduro/X client 1/TXUPLD/35/1 state,EnduroX.Client.State('1/TXUPLD/35/1'),String,default,default,Active,error(1) != 1,testhost2,
3246,NetXMS Agent,Enduro/X client 1/TXUPLD/36/1 state,EnduroX.Client.State('1/TXUPLD/36/1'),String,default,default,Active,error(1) != 1,testhost2,
3245,NetXMS Agent,Enduro/X client 1/TXUPLD/37/1 state,EnduroX.Client.State('1/TXUPLD/37/1'),String,default,default,Active,error(1) != 1,testhost2,
3244,NetXMS Agent,Enduro/X client 1/TXUPLD/38/1 state,EnduroX.Client.State('1/TXUPLD/38/1'),String,default,default,Active,error(1) != 1,testhost2,
3243,NetXMS Agent,Enduro/X client 1/TXUPLD/39/1 state,EnduroX.Client.State('1/TXUPLD/39/1'),String,default,default,Active,error(1) != 1,testhost2,
3278,NetXMS Agent,Enduro/X client 1/TXUPLD/4/1 state,EnduroX.Client.State('1/TXUPLD/4/1'),String,default,default,Active,error(1) != 1,testhost2,
3242,NetXMS Agent,Enduro/X client 1/TXUPLD/40/1 state,EnduroX.Client.State('1/TXUPLD/40/1'),String,default,default,Active,error(1) != 1,testhost2,
3241,NetXMS Agent,Enduro/X client 1/TXUPLD/41/1 state,EnduroX.Client.State('1/TXUPLD/41/1'),String,default,default,Active,error(1) != 1,testhost2,
3240,NetXMS Agent,Enduro/X client 1/TXUPLD/42/1 state,EnduroX.Client.State('1/TXUPLD/42/1'),String,default,default,Active,error(1) != 1,testhost2,
3239,NetXMS Agent,Enduro/X client 1/TXUPLD/43/1 state,EnduroX.Client.State('1/TXUPLD/43/1'),String,default,default,Active,error(1) != 1,testhost2,
3238,NetXMS Agent,Enduro/X client 1/TXUPLD/44/1 state,EnduroX.Client.State('1/TXUPLD/44/1'),String,default,default,Active,error(1) != 1,testhost2,
3237,NetXMS Agent,Enduro/X client 1/TXUPLD/45/1 state,EnduroX.Client.State('1/TXUPLD/45/1'),String,default,default,Active,error(1) != 1,testhost2,
3236,NetXMS Agent,Enduro/X client 1/TXUPLD/46/1 state,EnduroX.Client.State('1/TXUPLD/46/1'),String,default,default,Active,error(1) != 1,testhost2,
3235,NetXMS Agent,Enduro/X client 1/TXUPLD/47/1 state,EnduroX.Client.State('1/TXUPLD/47/1'),String,default,default,Active,error(1) != 1,testhost2,
3234,NetXMS Agent,Enduro/X client 1/TXUPLD/48/1 state,EnduroX.Client.State('1/TXUPLD/48/1'),String,default,default,Active,error(1) != 1,testhost2,
3233,NetXMS Agent,Enduro/X client 1/TXUPLD/49/1 state,EnduroX.Client.State('1/TXUPLD/49/1'),String,default,default,Active,error(1) != 1,testhost2,
3277,NetXMS Agent,Enduro/X client 1/TXUPLD/5/1 state,EnduroX.Client.State('1/TXUPLD/5/1'),String,default,default,Active,error(1) != 1,testhost2,
3232,NetXMS Agent,Enduro/X client 1/TXUPLD/50/1 state,EnduroX.Client.State('1/TXUPLD/50/1'),String,default,default,Active,error(1) != 1,testhost2,
3276,NetXMS Agent,Enduro/X client 1/TXUPLD/6/1 state,EnduroX.Client.State('1/TXUPLD/6/1'),String,default,default,Active,error(1) != 1,testhost2,
3275,NetXMS Agent,Enduro/X client 1/TXUPLD/7/1 state,EnduroX.Client.State('1/TXUPLD/7/1'),String,default,default,Active,error(1) != 1,testhost2,
3274,NetXMS Agent,Enduro/X client 1/TXUPLD/8/1 state,EnduroX.Client.State('1/TXUPLD/8/1'),String,default,default,Active,error(1) != 1,testhost2,
3273,NetXMS Agent,Enduro/X client 1/TXUPLD/9/1 state,EnduroX.Client.State('1/TXUPLD/9/1'),String,default,default,Active,error(1) != 1,testhost2,
725,NetXMS Agent,Enduro/X client {instance} state,EnduroX.Client.State('{instance}'),String,default,default,Active,error(1) != 1,,
3552,NetXMS Agent,Enduro/X machine 1 state,EnduroX.Machine.State(1),String,default,default,Active,,testhost2,
968,NetXMS Agent,Enduro/X machine {instance} state,EnduroX.Machine.State({instance}),String,default,default,Active,,,
3551,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23769,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23769,1')",String,default,default,Active,,testhost2,
3550,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23770,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23770,1')",String,default,default,Active,,testhost2,
3549,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23771,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23771,1')",String,default,default,Active,,testhost2,
3548,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23772,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23772,1')",String,default,default,Active,,testhost2,
3547,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23773,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23773,1')",String,default,default,Active,,testhost2,
3546,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23774,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23774,1')",String,default,default,Active,,testhost2,
3545,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23775,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23775,1')",String,default,default,Active,,testhost2,
3544,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23776,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23776,1')",String,default,default,Active,,testhost2,
3543,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23777,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23777,1')",String,default,default,Active,,testhost2,
3542,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23778,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23778,1')",String,default,default,Active,,testhost2,
3541,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23779,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23779,1')",String,default,default,Active,,testhost2,
3540,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23780,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23780,1')",String,default,default,Active,,testhost2,
3539,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23781,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23781,1')",String,default,default,Active,,testhost2,
3538,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23782,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23782,1')",String,default,default,Active,,testhost2,
3537,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23783,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23783,1')",String,default,default,Active,,testhost2,
3536,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23784,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23784,1')",String,default,default,Active,,testhost2,
3535,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23785,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23785,1')",String,default,default,Active,,testhost2,
3534,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23786,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23786,1')",String,default,default,Active,,testhost2,
3533,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23787,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23787,1')",String,default,default,Active,,testhost2,
3532,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23788,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23788,1')",String,default,default,Active,,testhost2,
3531,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23789,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23789,1')",String,default,default,Active,,testhost2,
3530,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23790,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23790,1')",String,default,default,Active,,testhost2,
3529,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23791,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23791,1')",String,default,default,Active,,testhost2,
3528,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23792,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23792,1')",String,default,default,Active,,testhost2,
3527,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23793,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23793,1')",String,default,default,Active,,testhost2,
3526,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23794,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23794,1')",String,default,default,Active,,testhost2,
3525,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23795,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23795,1')",String,default,default,Active,,testhost2,
3524,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23796,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23796,1')",String,default,default,Active,,testhost2,
3523,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23797,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23797,1')",String,default,default,Active,,testhost2,
3522,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23798,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23798,1')",String,default,default,Active,,testhost2,
3521,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23799,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23799,1')",String,default,default,Active,,testhost2,
3520,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23800,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23800,1')",String,default,default,Active,,testhost2,
3519,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23801,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23801,1')",String,default,default,Active,,testhost2,
3518,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23802,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23802,1')",String,default,default,Active,,testhost2,
3517,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23803,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23803,1')",String,default,default,Active,,testhost2,
3516,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23804,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23804,1')",String,default,default,Active,,testhost2,
3515,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23805,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23805,1')",String,default,default,Active,,testhost2,
3514,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23806,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23806,1')",String,default,default,Active,,testhost2,
3513,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23807,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23807,1')",String,default,default,Active,,testhost2,
3512,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23808,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23808,1')",String,default,default,Active,,testhost2,
3511,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23809,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23809,1')",String,default,default,Active,,testhost2,
3510,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23810,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23810,1')",String,default,default,Active,,testhost2,
3509,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23811,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23811,1')",String,default,default,Active,,testhost2,
3508,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23812,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23812,1')",String,default,default,Active,,testhost2,
3507,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23813,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23813,1')",String,default,default,Active,,testhost2,
3506,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23814,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23814,1')",String,default,default,Active,,testhost2,
3505,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23815,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23815,1')",String,default,default,Active,,testhost2,
3504,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23816,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23816,1')",String,default,default,Active,,testhost2,
3503,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23817,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23817,1')",String,default,default,Active,,testhost2,
3502,NetXMS Agent,"Enduro/X queue /test1,clt,reply,java,23818,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,java,23818,1')",String,default,default,Active,,testhost2,
3553,NetXMS Agent,"Enduro/X queue /test1,clt,reply,nxagentd,25484,1: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,clt,reply,nxagentd,25484,1')",String,default,default,Active,,testhost2,
3500,NetXMS Agent,"Enduro/X queue /test1,srv,admin,cconfsrv,1,21912: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,srv,admin,cconfsrv,1,21912')",String,default,default,Active,,testhost2,
3499,NetXMS Agent,"Enduro/X queue /test1,srv,admin,cconfsrv,2,21913: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,srv,admin,cconfsrv,2,21913')",String,default,default,Active,,testhost2,
3498,NetXMS Agent,"Enduro/X queue /test1,srv,admin,cpmsrv,9999,23766: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,srv,admin,cpmsrv,9999,23766')",String,default,default,Active,,testhost2,
3497,NetXMS Agent,"Enduro/X queue /test1,srv,admin,creditsv,140,22533: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,srv,admin,creditsv,140,22533')",String,default,default,Active,,testhost2,
3496,NetXMS Agent,"Enduro/X queue /test1,srv,admin,creditsv,141,22538: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,srv,admin,creditsv,141,22538')",String,default,default,Active,,testhost2,
3495,NetXMS Agent,"Enduro/X queue /test1,srv,admin,creditsv,142,22543: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,srv,admin,creditsv,142,22543')",String,default,default,Active,,testhost2,
3494,NetXMS Agent,"Enduro/X queue /test1,srv,admin,creditsv,143,22549: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,srv,admin,creditsv,143,22549')",String,default,default,Active,,testhost2,
3493,NetXMS Agent,"Enduro/X queue /test1,srv,admin,creditsv,144,22555: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,srv,admin,creditsv,144,22555')",String,default,default,Active,,testhost2,
3492,NetXMS Agent,"Enduro/X queue /test1,srv,admin,creditsv,145,22560: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,srv,admin,creditsv,145,22560')",String,default,default,Active,,testhost2,
3491,NetXMS Agent,"Enduro/X queue /test1,srv,admin,creditsv,146,22565: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,srv,admin,creditsv,146,22565')",String,default,default,Active,,testhost2,
3490,NetXMS Agent,"Enduro/X queue /test1,srv,admin,creditsv,147,22571: current requests queued","EnduroX.Queue.RequestsCurrent('/test1,srv,admin,creditsv,147,22571')",String,default,default,Active,,testhost2,
